2.95e-008,0,5.7651e-007,4.4167e-007
2.96e-008,0,5.7985e-007,4.4467e-007
2.97e-008,0,5.8344e-007,4.4766e-007
2.98e-008,0,5.8733e-007,4.5066e-007
2.99e-008,0,5.9157e-007,4.5364e-007
3e-008,0,5.9609e-007,4.5662e-007
3.01e-008,0,6.0061e-007,4.5958e-007
3.02e-008,0,6.0511e-007,4.6252e-007
3.03e-008,0,6.0961e-007,4.6545e-007
3.04e-008,0,6.141e-007,4.6835e-007
3.05e-008,0,6.186e-007,4.7123e-007
3.06e-008,0,6.231e-007,4.7408e-007
3.07e-008,0,6.2761e-007,4.7689e-007
3.08e-008,0,6.3213e-007,4.7967e-007
3.09e-008,0,6.3665e-007,4.8241e-007
3.1e-008,0,6.4116e-007,4.8511e-007
3.11e-008,0,6.4567e-007,4.8776e-007
3.12e-008,0,6.5016e-007,4.9037e-007
3.13e-008,0,6.5461e-007,4.9292e-007
3.14e-008,0,6.5902e-007,4.9533e-007
3.15e-008,0,6.6337e-007,4.9763e-007
3.16e-008,0,6.6765e-007,4.9982e-007
3.17e-008,0,6.7182e-007,5.0192e-007
3.18e-008,0,6.7588e-007,5.0396e-007
3.19e-008,0,6.798e-007,5.0596e-007
3.2e-008,0,6.8355e-007,5.0793e-007
3.21e-008,0,6.8711e-007,5.0988e-007
3.22e-008,0,6.9044e-007,5.1184e-007
3.23e-008,0,6.9352e-007,5.1382e-007
3.24e-008,0,6.9632e-007,5.1584e-007
3.25e-008,0,6.9878e-007,5.179e-007
3.26e-008,0,7.0089e-007,5.2002e-007
3.27e-008,0,7.026e-007,5.2221e-007
3.28e-008,0,7.0417e-007,5.2449e-007
3.29e-008,0,7.0586e-007,5.2685e-007
3.3e-008,0,7.0767e-007,5.2931e-007
3.31e-008,0,7.0959e-007,5.3188e-007
3.32e-008,0,7.1163e-007,5.3457e-007
3.33e-008,0,7.1378e-007,5.3737e-007
3.34e-008,0,7.1604e-007,5.4029e-007
3.35e-008,0,7.1841e-007,5.4335e-007
3.36e-008,0,7.2089e-007,5.4653e-007
3.37e-008,0,7.2346e-007,5.4985e-007
3.38e-008,0,7.2614e-007,5.533e-007
3.39e-008,0,7.2892e-007,5.5689e-007
3.4e-008,0,7.318e-007,5.606e-007
3.41e-008,0,7.3477e-007,5.6445e-007
3.42e-008,0,7.3783e-007,5.6843e-007
3.43e-008,0,7.4098e-007,5.7254e-007
3.44e-008,0,7.4422e-007,5.7677e-007
3.45e-008,0,7.4754e-007,5.8111e-007
3.46e-008,0,7.5093e-007,5.8556e-007
3.47e-008,0,7.544e-007,5.9012e-007
3.48e-008,0,7.5795e-007,5.9477e-007
3.49e-008,0,7.6156e-007,5.995e-007
3.5e-008,0,7.6523e-007,6.0431e-007
3.51e-008,0,7.6897e-007,6.0919e-007
3.52e-008,0,7.7276e-007,6.1412e-007
3.53e-008,0,7.766e-007,6.1908e-007
3.54e-008,0,7.805e-007,6.2408e-007
3.55e-008,0,7.8443e-007,6.2908e-007
3.56e-008,0,7.8841e-007,6.3408e-007
3.57e-008,0,7.9242e-007,6.3907e-007
3.58e-008,0,7.9646e-007,6.4401e-007
3.59e-008,0,8.0052e-007,6.489e-007
3.6e-008,0,8.0461e-007,6.5371e-007
3.61e-008,0,8.0871e-007,6.5843e-007
3.62e-008,0,8.1281e-007,6.6303e-007
3.63e-008,0,8.1693e-007,6.6749e-007
3.64e-008,0,8.2104e-007,6.7179e-007
3.65e-008,0,8.2515e-007,6.7591e-007
3.66e-008,0,8.2924e-007,6.7984e-007
3.67e-008,0,8.3332e-007,6.8363e-007
3.68e-008,0,8.3737e-007,6.8729e-007
3.69e-008,0,8.4139e-007,6.9087e-007
3.7e-008,0,8.4538e-007,6.9439e-007
3.71e-008,0,8.4932e-007,6.9788e-007
3.72e-008,0,8.5321e-007,7.0135e-007
3.73e-008,0,8.5705e-007,7.0484e-007
3.74e-008,0,8.6078e-007,7.0836e-007
3.75e-008,0,8.6441e-007,7.1194e-007
3.76e-008,0,8.6795e-007,7.1559e-007
3.77e-008,0,8.7143e-007,7.1933e-007
3.78e-008,0,8.7484e-007,7.2317e-007
3.79e-008,0,8.7819e-007,7.2712e-007
3.8e-008,0,8.8151e-007,7.3121e-007
3.81e-008,0,8.8479e-007,7.3542e-007
3.82e-008,0,8.8806e-007,7.3979e-007
3.83e-008,0,8.913e-007,7.443e-007
3.84e-008,0,8.9455e-007,7.4898e-007
3.85e-008,0,8.9779e-007,7.5381e-007
3.86e-008,0,9.0105e-007,7.588e-007
3.87e-008,0,9.0433e-007,7.6395e-007
3.88e-008,0,9.0763e-007,7.6925e-007
3.89e-008,0,9.1096e-007,7.7472e-007
3.9e-008,0,9.1433e-007,7.8033e-007
3.91e-008,0,9.1774e-007,7.8608e-007
3.92e-008,0,9.212e-007,7.9197e-007
3.93e-008,0,9.2471e-007,7.9798e-007
3.94e-008,0,9.2828e-007,8.0411e-007
3.95e-008,0,9.3191e-007,8.1033e-007
3.96e-008,0,9.356e-007,8.1663e-007
3.97e-008,0,9.3936e-007,8.23e-007
3.98e-008,0,9.4319e-007,8.2942e-007
3.99e-008,0,9.4708e-007,8.3587e-007
4e-008,0,9.5105e-007,8.4233e-007
4.01e-008,0,9.5509e-007,8.4876e-007
4.02e-008,0,9.5921e-007,8.5516e-007
4.03e-008,0,9.634e-007,8.6148e-007
4.04e-008,0,9.6766e-007,8.6771e-007
4.05e-008,0,9.72e-007,8.7381e-007
4.06e-008,0,9.764e-007,8.7975e-007
4.07e-008,0,9.8088e-007,8.855e-007
4.08e-008,0,9.8543e-007,8.9103e-007
4.09e-008,0,9.9004e-007,8.9637e-007
4.1e-008,0,9.9471e-007,9.0157e-007
4.11e-008,0,9.9944e-007,9.0665e-007
4.12e-008,0,1.0042e-006,9.1166e-007
4.13e-008,0,1.0091e-006,9.1661e-007
4.14e-008,0,1.014e-006,9.2156e-007
4.15e-008,0,1.0189e-006,9.2651e-007
4.16e-008,0,1.0238e-006,9.315e-007
4.17e-008,0,1.0288e-006,9.3655e-007
4.18e-008,0,1.0338e-006,9.4168e-007
4.19e-008,0,1.0389e-006,9.4691e-007
4.2e-008,0,1.0439e-006,9.5225e-007
4.21e-008,0,1.0492e-006,9.5771e-007
4.22e-008,0,1.0547e-006,9.6331e-007
4.23e-008,0,1.0606e-006,9.6905e-007
4.24e-008,0,1.0667e-006,9.7494e-007
4.25e-008,0,1.073e-006,9.8099e-007
4.26e-008,0,1.0794e-006,9.8718e-007
4.27e-008,0,1.086e-006,9.9353e-007
4.28e-008,0,1.0928e-006,1e-006
4.29e-008,0,1.0996e-006,1.0067e-006
4.3e-008,0,1.1066e-006,1.0134e-006
4.31e-008,0,1.1135e-006,1.0203e-006
4.32e-008,0,1.1206e-006,1.0273e-006
4.33e-008,0,1.1276e-006,1.0344e-006
4.34e-008,0,1.1347e-006,1.0416e-006
4.35e-008,0,1.1417e-006,1.0488e-006
4.36e-008,0,1.1488e-006,1.056e-006
4.37e-008,0,1.1558e-006,1.0632e-006
4.38e-008,0,1.1629e-006,1.0705e-006
4.39e-008,0,1.1699e-006,1.0776e-006
4.4e-008,0,1.1768e-006,1.0847e-006
4.41e-008,0,1.1838e-006,1.0916e-006
4.42e-008,0,1.1908e-006,1.0984e-006
4.43e-008,0,1.1977e-006,1.105e-006
4.44e-008,0,1.2047e-006,1.1113e-006
4.45e-008,0,1.2116e-006,1.1176e-006
4.46e-008,0,1.2186e-006,1.1237e-006
4.47e-008,0,1.2257e-006,1.1298e-006
4.48e-008,0,1.2328e-006,1.136e-006
4.49e-008,0,1.24e-006,1.1421e-006
4.5e-008,0,1.2473e-006,1.1484e-006
4.51e-008,0,1.2547e-006,1.1547e-006
4.52e-008,0,1.2622e-006,1.1612e-006
4.53e-008,0,1.27e-006,1.1679e-006
4.54e-008,0,1.278e-006,1.1749e-006
4.55e-008,0,1.2862e-006,1.182e-006
4.56e-008,0,1.2947e-006,1.1894e-006
4.57e-008,0,1.3035e-006,1.1971e-006
4.58e-008,0,1.3127e-006,1.2051e-006
4.59e-008,0,1.3223e-006,1.2134e-006
4.6e-008,0,1.3323e-006,1.2219e-006
4.61e-008,0,1.3428e-006,1.2309e-006
4.62e-008,0,1.3535e-006,1.2401e-006
4.63e-008,0,1.3642e-006,1.2497e-006
4.64e-008,0,1.3751e-006,1.2596e-006
4.65e-008,0,1.3861e-006,1.2698e-006
4.66e-008,0,1.3972e-006,1.2803e-006
4.67e-008,0,1.4085e-006,1.2912e-006
4.68e-008,0,1.4199e-006,1.3023e-006
4.69e-008,0,1.4315e-006,1.3137e-006
4.7e-008,0,1.4433e-006,1.3254e-006
4.71e-008,0,1.4552e-006,1.3373e-006
4.72e-008,0,1.4674e-006,1.3494e-006
4.73e-008,0,1.4798e-006,1.3616e-006
4.74e-008,0,1.4925e-006,1.374e-006
4.75e-008,0,1.5054e-006,1.3866e-006
4.76e-008,0,1.5185e-006,1.3992e-006
4.77e-008,0,1.5319e-006,1.4118e-006
4.78e-008,0,1.5457e-006,1.4245e-006
4.79e-008,0,1.5597e-006,1.4372e-006
4.8e-008,0,1.5741e-006,1.4502e-006
4.81e-008,0,1.5888e-006,1.4635e-006
4.82e-008,0,1.6039e-006,1.4772e-006
4.83e-008,0,1.6194e-006,1.4911e-006
4.84e-008,0,1.6352e-006,1.5054e-006
4.85e-008,0,1.6515e-006,1.5201e-006
4.86e-008,0,1.6682e-006,1.5352e-006
4.87e-008,0,1.6854e-006,1.5506e-006
4.88e-008,0,1.703e-006,1.5665e-006
4.89e-008,0,1.7212e-006,1.5828e-006
4.9e-008,0,1.7398e-006,1.5996e-006
4.91e-008,0,1.759e-006,1.6168e-006
4.92e-008,0,1.7787e-006,1.6345e-006
4.93e-008,0,1.799e-006,1.6527e-006
4.94e-008,0,1.8199e-006,1.6714e-006
4.95e-008,0,1.8414e-006,1.6906e-006
4.96e-008,0,1.8636e-006,1.7104e-006
4.97e-008,0,1.8864e-006,1.7306e-006
4.98e-008,0,1.9094e-006,1.7515e-006
4.99e-008,0,1.9326e-006,1.7728e-006
5e-008,0,1.9559e-006,1.7948e-006
5.01e-008,0,1.9794e-006,1.8173e-006
5.02e-008,0,2.0033e-006,1.8404e-006
5.03e-008,0,2.0274e-006,1.864e-006
5.04e-008,0,2.052e-006,1.8883e-006
5.05e-008,0,2.0771e-006,1.9132e-006
5.06e-008,0,2.1027e-006,1.9387e-006
5.07e-008,0,2.1288e-006,1.9648e-006
5.08e-008,0,2.1556e-006,1.9915e-006
5.09e-008,0,2.183e-006,2.0188e-006
5.1e-008,0,2.2112e-006,2.0468e-006
5.11e-008,0,2.2401e-006,2.0754e-006
5.12e-008,0,2.2699e-006,2.1046e-006
5.13e-008,0,2.3006e-006,2.1345e-006
5.14e-008,0,2.3322e-006,2.165e-006
5.15e-008,0,2.3647e-006,2.1959e-006
5.16e-008,0,2.3982e-006,2.2272e-006
5.17e-008,0,2.4329e-006,2.2592e-006
5.18e-008,0,2.4686e-006,2.2917e-006
5.19e-008,0,2.5054e-006,2.3248e-006
5.2e-008,0,2.5434e-006,2.3586e-006
5.21e-008,0,2.5826e-006,2.393e-006
5.22e-008,0,2.6231e-006,2.4283e-006
5.23e-008,0,2.6649e-006,2.4643e-006
5.24e-008,0,2.708e-006,2.5011e-006
5.25e-008,0,2.7525e-006,2.5388e-006
5.26e-008,0,2.7984e-006,2.5774e-006
5.27e-008,0,2.8456e-006,2.617e-006
5.28e-008,0,2.8944e-006,2.6576e-006
5.29e-008,0,2.9446e-006,2.6992e-006
5.3e-008,0,2.9964e-006,2.7419e-006
5.31e-008,0,3.0497e-006,2.7857e-006
5.32e-008,0,3.1046e-006,2.8307e-006
5.33e-008,0,3.1611e-006,2.8769e-006
5.34e-008,0,3.2192e-006,2.9244e-006
5.35e-008,0,3.2789e-006,2.9732e-006
5.36e-008,0,3.3404e-006,3.0233e-006
5.37e-008,0,3.4035e-006,3.0747e-006
5.38e-008,0,3.4683e-006,3.1276e-006
5.39e-008,0,3.5349e-006,3.182e-006
5.4e-008,0,3.6032e-006,3.2378e-006
5.41e-008,0,3.6733e-006,3.2953e-006
5.42e-008,0,3.7451e-006,3.3543e-006
5.43e-008,0,3.8188e-006,3.4149e-006
5.44e-008,0,3.8943e-006,3.4772e-006
5.45e-008,0,3.9716e-006,3.5412e-006
5.46e-008,0,4.0508e-006,3.607e-006
5.47e-008,0,4.1318e-006,3.6746e-006
5.48e-008,0,4.2146e-006,3.744e-006
5.49e-008,0,4.2993e-006,3.8153e-006
5.5e-008,0,4.386e-006,3.8885e-006
5.51e-008,0,4.4744e-006,3.9637e-006
5.52e-008,0,4.5648e-006,4.0409e-006
5.53e-008,0,4.6571e-006,4.1202e-006
5.54e-008,0,4.7512e-006,4.2015e-006
5.55e-008,0,4.8473e-006,4.285e-006
5.56e-008,0,4.9453e-006,4.3706e-006
5.57e-008,0,5.0451e-006,4.4585e-006
5.58e-008,0,5.1469e-006,4.5486e-006
5.59e-008,0,5.2505e-006,4.641e-006
5.6e-008,0,5.3561e-006,4.7358e-006
5.61e-008,0,5.4635e-006,4.8329e-006
5.62e-008,0,5.5728e-006,4.9325e-006
5.63e-008,0,5.6843e-006,5.0345e-006
5.64e-008,0,5.7978e-006,5.1391e-006
5.65e-008,0,5.9136e-006,5.2462e-006
