7.659e-007,-0.00269414
7.66e-007,-0.00267873
7.661e-007,-0.00268669
7.662e-007,-0.00267302
7.663e-007,-0.00266731
7.664e-007,-0.00267054
7.665e-007,-0.00267203
7.666e-007,-0.0026688
7.667e-007,-0.00268221
7.668e-007,-0.00270656
7.669e-007,-0.00271228
7.67e-007,-0.00274358
7.671e-007,-0.00278011
7.672e-007,-0.00279576
7.673e-007,-0.00281514
7.674e-007,-0.00282409
7.675e-007,-0.00279129
7.676e-007,-0.00279999
7.677e-007,-0.00277887
7.678e-007,-0.00279104
7.679e-007,-0.00276321
7.68e-007,-0.00276893
7.681e-007,-0.00274135
7.682e-007,-0.00274383
7.683e-007,-0.00278036
7.684e-007,-0.00274508
7.685e-007,-0.00275924
7.686e-007,-0.00280496
7.687e-007,-0.0027652
7.688e-007,-0.0027734
7.689e-007,-0.00281788
7.69e-007,-0.00282136
7.691e-007,-0.00283651
7.692e-007,-0.00286285
7.693e-007,-0.00285366
7.694e-007,-0.00289515
7.695e-007,-0.00288869
7.696e-007,-0.00289714
7.697e-007,-0.00288894
7.698e-007,-0.00291602
7.699e-007,-0.00284173
7.7e-007,-0.00286658
7.701e-007,-0.00288596
7.702e-007,-0.00288099
7.703e-007,-0.00288099
7.704e-007,-0.00291478
7.705e-007,-0.00289565
7.706e-007,-0.00293441
7.707e-007,-0.00292497
7.708e-007,-0.00289788
7.709e-007,-0.00289739
7.71e-007,-0.00291304
7.711e-007,-0.00287925
7.712e-007,-0.00289291
7.713e-007,-0.00288447
7.714e-007,-0.00285987
7.715e-007,-0.00286558
7.716e-007,-0.00286881
7.717e-007,-0.00286931
7.718e-007,-0.0028872
7.719e-007,-0.00288521
7.72e-007,-0.0028713
7.721e-007,-0.0028877
7.722e-007,-0.00287279
7.723e-007,-0.00286186
7.724e-007,-0.00285639
7.725e-007,-0.00286683
7.726e-007,-0.0028636
7.727e-007,-0.00288124
7.728e-007,-0.00290385
7.729e-007,-0.00288546
7.73e-007,-0.00291354
7.731e-007,-0.00293168
7.732e-007,-0.0028949
7.733e-007,-0.00291702
7.734e-007,-0.00291826
7.735e-007,-0.00287502
7.736e-007,-0.00290285
7.737e-007,-0.00288024
7.738e-007,-0.00285266
7.739e-007,-0.00284421
7.74e-007,-0.00284894
7.741e-007,-0.00280272
7.742e-007,-0.00280545
7.743e-007,-0.00280645
7.744e-007,-0.00280322
7.745e-007,-0.0028067
7.746e-007,-0.00279725
7.747e-007,-0.00278856
