7.659e-007,-0.0027804
7.66e-007,-0.00277866
7.661e-007,-0.00277443
7.662e-007,-0.0027262
7.663e-007,-0.00276001
7.664e-007,-0.00276822
7.665e-007,-0.00275404
7.666e-007,-0.00279756
7.667e-007,-0.00276548
7.668e-007,-0.00275628
7.669e-007,-0.00277891
7.67e-007,-0.0027809
7.671e-007,-0.00279557
7.672e-007,-0.00278587
7.673e-007,-0.00281074
7.674e-007,-0.0027896
7.675e-007,-0.00280054
7.676e-007,-0.00281496
7.677e-007,-0.00280452
7.678e-007,-0.00278935
7.679e-007,-0.00278662
7.68e-007,-0.00277468
7.681e-007,-0.00278488
7.682e-007,-0.00278761
7.683e-007,-0.0027993
7.684e-007,-0.00281496
7.685e-007,-0.00282242
7.686e-007,-0.00287961
7.687e-007,-0.00286519
7.688e-007,-0.00287986
7.689e-007,-0.00293829
7.69e-007,-0.00293755
7.691e-007,-0.00289204
7.692e-007,-0.00289975
7.693e-007,-0.00289155
7.694e-007,-0.0028816
7.695e-007,-0.00293009
7.696e-007,-0.0029368
7.697e-007,-0.00291343
7.698e-007,-0.00291542
7.699e-007,-0.00292661
7.7e-007,-0.00293829
7.701e-007,-0.00293382
7.702e-007,-0.00294252
7.703e-007,-0.00292238
7.704e-007,-0.00292089
7.705e-007,-0.00292636
7.706e-007,-0.00288608
7.707e-007,-0.00289627
7.708e-007,-0.00288483
7.709e-007,-0.00284654
7.71e-007,-0.00285201
7.711e-007,-0.00287638
7.712e-007,-0.00286842
7.713e-007,-0.00288359
7.714e-007,-0.00288633
7.715e-007,-0.00286395
7.716e-007,-0.00286171
7.717e-007,-0.00290174
7.718e-007,-0.00292188
7.719e-007,-0.00292884
7.72e-007,-0.00292735
7.721e-007,-0.00292512
7.722e-007,-0.00295073
7.723e-007,-0.00292835
7.724e-007,-0.00292437
7.725e-007,-0.00294177
7.726e-007,-0.00292437
7.727e-007,-0.00296341
7.728e-007,-0.00296192
7.729e-007,-0.0029736
7.73e-007,-0.00295346
7.731e-007,-0.00294103
7.732e-007,-0.00292288
7.733e-007,-0.00289926
7.734e-007,-0.00291169
7.735e-007,-0.00286718
7.736e-007,-0.00286668
7.737e-007,-0.00282491
7.738e-007,-0.00281745
7.739e-007,-0.00278363
7.74e-007,-0.00276498
7.741e-007,-0.00277518
7.742e-007,-0.00277866
7.743e-007,-0.00278836
7.744e-007,-0.0028264
7.745e-007,-0.00283759
7.746e-007,-0.00283237
7.747e-007,-0.00285798
7.748e-007,-0.00284953
7.749e-007,-0.00281646
7.75e-007,-0.00285251
7.751e-007,-0.00283809
7.752e-007,-0.00281994
7.753e-007,-0.00286047
7.754e-007,-0.00284406
7.755e-007,-0.00284654
7.756e-007,-0.002854
7.757e-007,-0.00283137
7.758e-007,-0.00285599
7.759e-007,-0.00281496
7.76e-007,-0.00283411
7.761e-007,-0.00284381
7.762e-007,-0.00286718
